city,timestamp,temperature,season
Paris,2010-12-28,7.186525675636155,winter
Paris,2010-12-29,1.3806977442795896,winter
Paris,2010-12-30,12.023146062538302,winter
Paris,2010-12-31,-5.301224800758845,winter
Paris,2011-01-01,6.778995230138309,winter
Paris,2011-01-02,8.33241927438256,winter
Paris,2011-01-03,4.054627209525369,winter
Paris,2011-01-04,1.192232949659557,winter
Paris,2011-01-05,8.296927432628785,winter
Paris,2011-01-06,7.085940299444605,winter
Paris,2011-01-07,1.9429199414290923,winter
Paris,2011-01-08,4.661741514025408,winter
Paris,2011-01-09,5.766153198053557,winter
Paris,2011-01-10,6.524808537885684,winter
Paris,2011-01-11,3.7851031734564398,winter
Paris,2011-01-12,0.6962361426260313,winter
Paris,2011-01-13,8.929945280140608,winter
Paris,2011-01-14,6.083364545354413,winter
Paris,2011-01-15,5.283207395165373,winter
Paris,2011-01-16,-0.4875416124015395,winter
Paris,2011-01-17,-1.4334660591674666,winter
Paris,2011-01-18,-2.393631112439474,winter
Paris,2011-01-19,7.1092452940123465,winter
Paris,2011-01-20,0.5176865561041346,winter
Paris,2011-01-21,0.27114994682462346,winter
Paris,2011-01-22,7.78765022671524,winter
Paris,2011-01-23,-7.750092449287415,winter
Paris,2011-01-24,1.5759549412798348,winter
Paris,2011-01-25,2.1480287440093107,winter
Paris,2011-01-26,10.247616524228714,winter
Paris,2011-01-27,1.0689102729175608,winter
Paris,2011-01-28,3.0201724623962143,winter
Paris,2011-01-29,0.16195992150632632,winter
Paris,2011-01-30,7.164541625449271,winter
Paris,2011-01-31,7.8772708790824115,winter
Paris,2011-02-01,0.9956698156414538,winter
Paris,2011-02-02,1.9192562045528274,winter
Paris,2011-02-03,7.323208257912592,winter
Paris,2011-02-04,1.5128696086543987,winter
Paris,2011-02-05,-4.524594703364734,winter
Paris,2011-02-06,4.904334089970353,winter
Paris,2011-02-07,7.9943003078990795,winter
Paris,2011-02-08,10.158841361475769,winter
Paris,2011-02-09,3.0316380235233247,winter
Paris,2011-02-10,9.370596144144642,winter
Paris,2011-02-11,6.298240640462915,winter
Paris,2011-02-12,0.6611691819770908,winter
Paris,2011-02-13,-1.4636556129080027,winter
Paris,2011-02-14,0.05449618790149646,winter
Paris,2011-02-15,5.529568749733851,winter
Paris,2011-02-16,-7.747606981242498,winter
Paris,2011-02-17,7.642517871844139,winter
Paris,2011-02-18,-0.11742576700952245,winter
Paris,2011-02-19,7.157600190508346,winter
Paris,2011-02-20,2.3143355842581976,winter
Paris,2011-02-21,-1.0289776267155784,winter
Paris,2011-02-22,12.131636891007597,winter
Paris,2011-02-23,1.3766503911709407,winter
Paris,2011-02-24,2.735601030985846,winter
Paris,2011-02-25,-2.1124633658044942,winter
Paris,2011-02-26,6.0686491256851385,winter
Paris,2011-02-27,6.254858725892362,winter
Paris,2011-02-28,7.661270784057351,winter
Paris,2011-03-01,11.14377980879755,spring
Paris,2011-03-02,13.239926020459656,spring
Paris,2011-03-03,10.59284198572529,spring
Paris,2011-03-04,11.36246912227264,spring
Paris,2011-03-05,6.295194079139444,spring
Paris,2011-03-06,18.02987480090981,spring
Paris,2011-03-07,5.590616244874466,spring
Paris,2011-03-08,13.11026919041093,spring
Paris,2011-03-09,11.90651119131876,spring
Paris,2011-03-10,18.328089738698537,spring
Paris,2011-03-11,13.349792447925152,spring
Paris,2011-03-12,8.32878739575986,spring
Paris,2011-03-13,10.914291916918764,spring
Paris,2011-03-14,17.914200172405167,spring
Paris,2011-03-15,23.806484176555678,spring
Paris,2011-03-16,1.0847538760160624,spring
Paris,2011-03-17,9.047083069902609,spring
Paris,2011-03-18,15.38051190257842,spring
Paris,2011-03-19,12.243844749144289,spring
Paris,2011-03-20,12.871504111807102,spring
Paris,2011-03-21,5.465808275887484,spring
Paris,2011-03-22,14.746690434619634,spring
Paris,2011-03-23,11.388814987243101,spring
Paris,2011-03-24,15.683902927478703,spring
Paris,2011-03-25,16.824472385299536,spring
Paris,2011-03-26,7.999496142552503,spring
Paris,2011-03-27,7.830848508081785,spring
Paris,2011-03-28,12.058481451025678,spring
Paris,2011-03-29,2.1489702501339263,spring
Paris,2011-03-30,5.21129206780152,spring
Paris,2011-03-31,18.562640595009825,spring
Paris,2011-04-01,9.627556077210144,spring
Paris,2011-04-02,17.739595695419897,spring
Paris,2011-04-03,1.5938144786328277,spring
Paris,2011-04-04,9.619943704138898,spring
Paris,2011-04-05,9.391651642175638,spring
Paris,2011-04-06,16.37901773562885,spring
Paris,2011-04-07,6.313030772807906,spring
Paris,2011-04-08,11.499076224741737,spring
Paris,2011-04-09,12.8911231179919,spring
Paris,2011-04-10,14.51646347572636,spring
Paris,2011-04-11,18.48726025918663,spring
Paris,2011-04-12,5.333501068836592,spring
Paris,2011-04-13,3.8992710142941363,spring
Paris,2011-04-14,12.444533432767141,spring
Paris,2011-04-15,18.279897793141537,spring
Paris,2011-04-16,2.719337148642744,spring
Paris,2011-04-17,11.514271434546352,spring
Paris,2011-04-18,9.784169728934602,spring
Paris,2011-04-19,17.21115471693852,spring
Paris,2011-04-20,13.790668423141952,spring
Paris,2011-04-21,11.745513409671924,spring
Paris,2011-04-22,12.953780935972352,spring
Paris,2011-04-23,3.4825243425969177,spring
Paris,2011-04-24,6.397715968047527,spring
Paris,2011-04-25,11.57616779139707,spring
Paris,2011-04-26,6.296618782075208,spring
Paris,2011-04-27,17.248692420523675,spring
Paris,2011-04-28,18.442265822131922,spring
Paris,2011-04-29,17.17752017220564,spring
Paris,2011-04-30,7.231858398511258,spring
Paris,2011-05-01,22.728443801798377,spring
Paris,2011-05-02,8.25229049904715,spring
Paris,2011-05-03,11.195569720308079,spring
Paris,2011-05-04,5.934359361343302,spring
Paris,2011-05-05,10.148399260024615,spring
Paris,2011-05-06,6.405035891082461,spring
Paris,2011-05-07,6.768896346236955,spring
Paris,2011-05-08,13.867403542063343,spring
Paris,2011-05-09,7.093188760143172,spring
Paris,2011-05-10,14.089316351268824,spring
Paris,2011-05-11,12.316969199160464,spring
Paris,2011-05-12,15.59638817948155,spring
Paris,2011-05-13,3.9769856146395117,spring
Paris,2011-05-14,3.281556847532295,spring
Paris,2011-05-15,12.340693935146582,spring
Paris,2011-05-16,12.924707833135926,spring
Paris,2011-05-17,10.256313156466163,spring
Paris,2011-05-18,7.249534166586429,spring
Paris,2011-05-19,6.944582218511203,spring
Paris,2011-05-20,9.270442924428247,spring
Paris,2011-05-21,7.70050240582429,spring
Paris,2011-05-22,7.148626641128986,spring
Paris,2011-05-23,20.155438604413632,spring
Paris,2011-05-24,10.293072221704568,spring
Paris,2011-05-25,8.751282850787408,spring
Paris,2011-05-26,8.206427867912227,spring
Paris,2011-05-27,4.5850794906597745,spring
Paris,2011-05-28,7.731629570345109,spring
Paris,2011-05-29,11.820896884104252,spring
Paris,2011-05-30,8.015617150793048,spring
Paris,2011-05-31,14.634070402823305,spring
Paris,2011-06-01,20.342131435625003,summer
Paris,2011-06-02,21.509077766693437,summer
Paris,2011-06-03,18.46122353558066,summer
Paris,2011-06-04,27.427158442132598,summer
Paris,2011-06-05,18.90599088966661,summer
Paris,2011-06-06,22.391994440153457,summer
Paris,2011-06-07,25.93239713028441,summer
Paris,2011-06-08,17.650081834237593,summer
Paris,2011-06-09,15.538054922219642,summer
Paris,2011-06-10,27.154852846140898,summer
Paris,2011-06-11,25.636985265722043,summer
Paris,2011-06-12,19.254730959839943,summer
Paris,2011-06-13,31.374904363651336,summer
Paris,2011-06-14,25.4584241164142,summer
Paris,2011-06-15,13.89889635701232,summer
Paris,2011-06-16,25.851954836606435,summer
Paris,2011-06-17,11.96621010960838,summer
Paris,2011-06-18,21.467449836972694,summer
Paris,2011-06-19,22.030090939190792,summer
Paris,2011-06-20,2.8532483831822653,summer
Paris,2011-06-21,21.583806685370142,summer
Paris,2011-06-22,21.148068578218105,summer
Paris,2011-06-23,17.524154384437168,summer
Paris,2011-06-24,20.60376927737118,summer
Paris,2011-06-25,20.93068214459067,summer
Paris,2011-06-26,22.777713468751585,summer
Paris,2011-06-27,19.005888730467817,summer
Paris,2011-06-28,18.390992532664743,summer
Paris,2011-06-29,11.979339112613465,summer
Paris,2011-06-30,13.235450398670853,summer
Paris,2011-07-01,27.3024440740331,summer
Paris,2011-07-02,25.229517969712177,summer
Paris,2011-07-03,17.092409837429766,summer
Paris,2011-07-04,17.685911950259374,summer
Paris,2011-07-05,20.707410864976616,summer
Paris,2011-07-06,23.6288868856078,summer
Paris,2011-07-07,25.200694000196982,summer
Paris,2011-07-08,15.176004912879705,summer
Paris,2011-07-09,14.219584021027792,summer
Paris,2011-07-10,23.59479025035943,summer
Paris,2011-07-11,15.502386220426235,summer
Paris,2011-07-12,25.174939913864378,summer
Paris,2011-07-13,18.238381669035682,summer
Paris,2011-07-14,22.263919055378057,summer
Paris,2011-07-15,10.045136770902376,summer
Paris,2011-07-16,24.866551859615683,summer
Paris,2011-07-17,23.54002872853841,summer
Paris,2011-07-18,10.385160562545376,summer
Paris,2011-07-19,19.218687955665352,summer
Paris,2011-07-20,12.436384292517271,summer
Paris,2011-07-21,24.204199462166915,summer
Paris,2011-07-22,26.150609644340356,summer
Paris,2011-07-23,16.24486489101814,summer
Paris,2011-07-24,19.404498805021337,summer
Paris,2011-07-25,14.600780457296926,summer
Paris,2011-07-26,19.356677965159825,summer
Paris,2011-07-27,15.233152663677714,summer
Paris,2011-07-28,29.102009781803833,summer
Paris,2011-07-29,20.885792890851814,summer
Paris,2011-07-30,12.76165165787986,summer
Paris,2011-07-31,21.855709669118575,summer
Paris,2011-08-01,18.117075497926532,summer
Paris,2011-08-02,21.436204890308037,summer
Paris,2011-08-03,14.53400014573518,summer
Paris,2011-08-04,19.100962093811233,summer
Paris,2011-08-05,15.975448397028444,summer
Paris,2011-08-06,17.678384289449625,summer
Paris,2011-08-07,19.45744504223015,summer
Paris,2011-08-08,24.646435935123854,summer
Paris,2011-08-09,21.778095207071953,summer
Paris,2011-08-10,15.953176701542212,summer
Paris,2011-08-11,20.039245698005082,summer
Paris,2011-08-12,15.627003863899207,summer
Paris,2011-08-13,19.348054422088623,summer
Paris,2011-08-14,24.08508937453791,summer
Paris,2011-08-15,24.561950652182006,summer
Paris,2011-08-16,20.29896337836453,summer
Paris,2011-08-17,11.484148801007212,summer
Paris,2011-08-18,17.83818455223168,summer
Paris,2011-08-19,20.829860840567935,summer
Paris,2011-08-20,16.752047529435657,summer
Paris,2011-08-21,14.369885251843233,summer
Paris,2011-08-22,11.360736550864702,summer
Paris,2011-08-23,20.154729809668172,summer
Paris,2011-08-24,25.572552200357286,summer
Paris,2011-08-25,22.64957073613533,summer
Paris,2011-08-26,3.5709693968090335,summer
Paris,2011-08-27,24.969914174286448,summer
Paris,2011-08-28,20.272859054151215,summer
Paris,2011-08-29,23.718085335495918,summer
Paris,2011-08-30,14.904996228998156,summer
Paris,2011-08-31,14.491879104685037,summer
Paris,2011-09-01,17.89869516881122,autumn
Paris,2011-09-02,17.800965619788848,autumn
Paris,2011-09-03,13.159714340497754,autumn
Paris,2011-09-04,13.594368030096955,autumn
Paris,2011-09-05,15.658029259463323,autumn
Paris,2011-09-06,10.464909564325346,autumn
Paris,2011-09-07,22.209125388617803,autumn
Paris,2011-09-08,0.5564028322886294,autumn
Paris,2011-09-09,17.995166012187916,autumn
Paris,2011-09-10,9.437433582204164,autumn
Paris,2011-09-11,13.843798245188319,autumn
Paris,2011-09-12,24.072127181328504,autumn
Paris,2011-09-13,13.172894768250659,autumn
Paris,2011-09-14,13.651870500822923,autumn
Paris,2011-09-15,8.744873294473807,autumn
Paris,2011-09-16,12.658656175946735,autumn
Paris,2011-09-17,18.483170213035855,autumn
Paris,2011-09-18,18.75298774193017,autumn
Paris,2011-09-19,6.1778482286269085,autumn
Paris,2011-09-20,18.415875721238777,autumn
Paris,2011-09-21,12.290777115334368,autumn
Paris,2011-09-22,15.49305488573403,autumn
Paris,2011-09-23,10.738562986395896,autumn
Paris,2011-09-24,10.71758579383056,autumn
Paris,2011-09-25,12.05909270963351,autumn
Paris,2011-09-26,12.647491545215424,autumn
Paris,2011-09-27,7.081351530501941,autumn
Paris,2011-09-28,18.9056469483894,autumn
Paris,2011-09-29,18.54875887764761,autumn
Paris,2011-09-30,11.054227115856389,autumn
Paris,2011-10-01,8.622637340780045,autumn
Paris,2011-10-02,9.625557009004835,autumn
Paris,2011-10-03,24.27803329193341,autumn
Paris,2011-10-04,13.464746984224655,autumn
Paris,2011-10-05,16.081374548115164,autumn
Paris,2011-10-06,17.522188632031828,autumn
Paris,2011-10-07,2.925971842466259,autumn
Paris,2011-10-08,7.0737033282829955,autumn
Paris,2011-10-09,13.490554678331218,autumn
Paris,2011-10-10,11.739456822109116,autumn
Paris,2011-10-11,15.842343966869263,autumn
Paris,2011-10-12,16.470361023129236,autumn
Paris,2011-10-13,7.78248951136659,autumn
Paris,2011-10-14,16.743239010371283,autumn
Paris,2011-10-15,9.99239537590459,autumn
Paris,2011-10-16,21.492355015089622,autumn
Paris,2011-10-17,11.443448923157646,autumn
Paris,2011-10-18,16.1594774680872,autumn
Paris,2011-10-19,10.473596548875626,autumn
Paris,2011-10-20,13.448693548525101,autumn
Paris,2011-10-21,14.330930045905724,autumn
Paris,2011-10-22,14.115667556923189,autumn
Paris,2011-10-23,11.671049110776234,autumn
Paris,2011-10-24,2.109524053663245,autumn
Paris,2011-10-25,9.958651486677201,autumn
Paris,2011-10-26,18.28439360078636,autumn
Paris,2011-10-27,7.492643897342048,autumn
Paris,2011-10-28,12.97810980875532,autumn
Paris,2011-10-29,25.84055763271818,autumn
Paris,2011-10-30,8.550169192397025,autumn
Paris,2011-10-31,11.51563939402875,autumn
Paris,2011-11-01,12.567920380791115,autumn
Paris,2011-11-02,-0.026668560856943913,autumn
Paris,2011-11-03,17.12813556103617,autumn
Paris,2011-11-04,23.741443527015768,autumn
Paris,2011-11-05,9.20956458238113,autumn
Paris,2011-11-06,11.025824257274568,autumn
Paris,2011-11-07,17.913601173152646,autumn
Paris,2011-11-08,22.286568982634645,autumn
Paris,2011-11-09,11.679390077935627,autumn
Paris,2011-11-10,14.29609128648172,autumn
Paris,2011-11-11,13.597703146914085,autumn
Paris,2011-11-12,13.131512597847303,autumn
Paris,2011-11-13,11.242446024884774,autumn
Paris,2011-11-14,8.416797350056214,autumn
Paris,2011-11-15,9.503105716988756,autumn
Paris,2011-11-16,15.170678297775677,autumn
Paris,2011-11-17,11.321444542340537,autumn
Paris,2011-11-18,17.44507777094471,autumn
Paris,2011-11-19,9.950645471220742,autumn
Paris,2011-11-20,5.809973906765936,autumn
Paris,2011-11-21,9.375372242334105,autumn
Paris,2011-11-22,13.21020643824019,autumn
Paris,2011-11-23,13.456329249596395,autumn
Paris,2011-11-24,10.090882679185718,autumn
Paris,2011-11-25,16.9717434328091,autumn
Paris,2011-11-26,15.325391668010258,autumn
Paris,2011-11-27,14.547566860000604,autumn
Paris,2011-11-28,26.895708851805146,autumn
Paris,2011-11-29,12.166795922638851,autumn
Paris,2011-11-30,16.36691384531731,autumn
Paris,2011-12-01,2.3594748370447385,winter
Paris,2011-12-02,1.1850584353421905,winter
Paris,2011-12-03,-8.298853697445844,winter
Paris,2011-12-04,-0.8025662461393743,winter
Paris,2011-12-05,2.0346161781584975,winter
Paris,2011-12-06,8.21320920433562,winter
Paris,2011-12-07,7.577536350651469,winter
Paris,2011-12-08,15.381625607118629,winter
Paris,2011-12-09,0.814804621748884,winter
Paris,2011-12-10,-2.0598094753481666,winter
Paris,2011-12-11,-5.284324822835275,winter
Paris,2011-12-12,1.4566888450586681,winter
Paris,2011-12-13,1.9572752355471668,winter
Paris,2011-12-14,3.6618373401025774,winter
Paris,2011-12-15,4.9652179127029346,winter
Paris,2011-12-16,-0.23893317079615262,winter
Paris,2011-12-17,5.850615551079919,winter
Paris,2011-12-18,-1.0717542435982832,winter
Paris,2011-12-19,-1.6464801164912792,winter
Paris,2011-12-20,1.2227956368377768,winter
Paris,2011-12-21,4.124709300519534,winter
Paris,2011-12-22,4.871951758483868,winter
Paris,2011-12-23,-1.1396190792536958,winter
Paris,2011-12-24,4.877106919139955,winter
Paris,2011-12-25,9.343599766159471,winter
Paris,2011-12-26,12.432782939851434,winter
Paris,2011-12-27,8.336120699238041,winter
Paris,2011-12-28,7.565261522714652,winter
Paris,2011-12-29,-1.0208276497543505,winter
Paris,2011-12-30,0.857973561378909,winter
Paris,2011-12-31,8.399263471747606,winter
Paris,2012-01-01,-5.308442856279562,winter
Paris,2012-01-02,9.469499086468053,winter
Paris,2012-01-03,-0.31557938718530654,winter
Paris,2012-01-04,5.68924398886281,winter
Paris,2012-01-05,2.2708650674900115,winter
Paris,2012-01-06,7.65553490678518,winter
Paris,2012-01-07,0.8935075049336474,winter
Paris,2012-01-08,-7.135625759302769,winter
Paris,2012-01-09,8.267127989723733,winter
Paris,2012-01-10,5.42714303763349,winter
Paris,2012-01-11,5.669723252758992,winter
Paris,2012-01-12,0.22392562971272056,winter
Paris,2012-01-13,9.078285726744264,winter
Paris,2012-01-14,10.542467126422137,winter
Paris,2012-01-15,9.02900283605148,winter
Paris,2012-01-16,5.422987312267487,winter
Paris,2012-01-17,3.7553753738630133,winter
Paris,2012-01-18,6.475738412915808,winter
Paris,2012-01-19,0.86746500327079,winter
Paris,2012-01-20,1.5092293703996758,winter
Paris,2012-01-21,4.0994628644701985,winter
Paris,2012-01-22,9.941451483916378,winter
Paris,2012-01-23,-0.5815242395114444,winter
Paris,2012-01-24,5.971674155766757,winter
Paris,2012-01-25,0.24746251588414658,winter
Paris,2012-01-26,8.72329510859592,winter
Paris,2012-01-27,8.460925169653922,winter
Paris,2012-01-28,3.392483747244735,winter
Paris,2012-01-29,0.7095912215496201,winter
Paris,2012-01-30,1.1565967478549473,winter
Paris,2012-01-31,1.7556262612599132,winter
Paris,2012-02-01,9.492773911444289,winter
Paris,2012-02-02,10.390932327511365,winter
Paris,2012-02-03,-3.6730292913601126,winter
Paris,2012-02-04,4.227823371774973,winter
Paris,2012-02-05,9.687576868386717,winter
Paris,2012-02-06,6.3966115090275615,winter
Paris,2012-02-07,11.168428983540636,winter
Paris,2012-02-08,5.44283033038801,winter
Paris,2012-02-09,2.3427056686418917,winter
Paris,2012-02-10,6.797576190560509,winter
Paris,2012-02-11,3.55942422485189,winter
Paris,2012-02-12,4.356126980867792,winter
Paris,2012-02-13,2.724031732553918,winter
Paris,2012-02-14,9.152289233921728,winter
Paris,2012-02-15,-7.758038509166049,winter
Paris,2012-02-16,7.006675849123494,winter
Paris,2012-02-17,6.461582870812844,winter
Paris,2012-02-18,6.138944487874187,winter
Paris,2012-02-19,4.004558220280289,winter
Paris,2012-02-20,8.577525382427616,winter
Paris,2012-02-21,3.2208982671951665,winter
Paris,2012-02-22,-4.883433132279583,winter
Paris,2012-02-23,10.297095663960418,winter
Paris,2012-02-24,3.91051522044484,winter
Paris,2012-02-25,17.079816057137343,winter
Paris,2012-02-26,8.698365766002539,winter
Paris,2012-02-27,5.191627219456967,winter
Paris,2012-02-28,7.503407919470709,winter
Paris,2012-02-29,1.0481616837035728,winter
Paris,2012-03-01,7.551029469124573,spring
Paris,2012-03-02,11.594483533868129,spring
Paris,2012-03-03,1.2951343403106996,spring
Paris,2012-03-04,5.138305820661261,spring
Paris,2012-03-05,3.564706028305597,spring
Paris,2012-03-06,1.675287361853277,spring
Paris,2012-03-07,11.247610316430345,spring
Paris,2012-03-08,15.63907533760226,spring
Paris,2012-03-09,15.306746528102076,spring
Paris,2012-03-10,5.40459206726845,spring
Paris,2012-03-11,27.826392073875873,spring
Paris,2012-03-12,4.116890199033557,spring
Paris,2012-03-13,6.553198689271316,spring
Paris,2012-03-14,8.14168001812022,spring
Paris,2012-03-15,10.245729778471519,spring
Paris,2012-03-16,8.702595312384421,spring
Paris,2012-03-17,18.46735298695286,spring
Paris,2012-03-18,11.096135195880558,spring
Paris,2012-03-19,13.964425930414262,spring
Paris,2012-03-20,8.670684525042839,spring
Paris,2012-03-21,10.628612043050168,spring
Paris,2012-03-22,11.49324497530041,spring
Paris,2012-03-23,7.16414487436477,spring
Paris,2012-03-24,8.911150059386467,spring
Paris,2012-03-25,11.20075996176323,spring
Paris,2012-03-26,7.673528609562609,spring
Paris,2012-03-27,18.547386014132343,spring
Paris,2012-03-28,13.043118737097524,spring
Paris,2012-03-29,15.427922451099127,spring
Paris,2012-03-30,1.8168720895296033,spring
Paris,2012-03-31,5.064669137036143,spring
Paris,2012-04-01,14.488480669442971,spring
Paris,2012-04-02,13.292044863130874,spring
Paris,2012-04-03,16.009718360726144,spring
Paris,2012-04-04,16.603323043673573,spring
Paris,2012-04-05,13.847765507769171,spring
Paris,2012-04-06,6.777460764880819,spring
Paris,2012-04-07,17.732757670065375,spring
Paris,2012-04-08,12.213626551651393,spring
Paris,2012-04-09,16.249544342585178,spring
Paris,2012-04-10,3.9265247378036356,spring
Paris,2012-04-11,6.879698592223455,spring
Paris,2012-04-12,7.498003310494956,spring
Paris,2012-04-13,19.30060134682863,spring
Paris,2012-04-14,12.326083264841797,spring
Paris,2012-04-15,9.51262501044859,spring
Paris,2012-04-16,24.674457399650343,spring
Paris,2012-04-17,13.360050588964452,spring
Paris,2012-04-18,9.684171964422337,spring
Paris,2012-04-19,18.896900251881085,spring
Paris,2012-04-20,4.859220130054265,spring
Paris,2012-04-21,16.33998164785136,spring
Paris,2012-04-22,25.948580178856652,spring
Paris,2012-04-23,10.310049782842555,spring
Paris,2012-04-24,19.490696173263863,spring
Paris,2012-04-25,16.223331247461363,spring
Paris,2012-04-26,17.556007403396755,spring
Paris,2012-04-27,14.10088883342831,spring
Paris,2012-04-28,11.479057795464211,spring
Paris,2012-04-29,13.500980467122176,spring
Paris,2012-04-30,8.649438625391227,spring
Paris,2012-05-01,9.223972545052872,spring
Paris,2012-05-02,18.403005957515482,spring
Paris,2012-05-03,3.991646075230973,spring
Paris,2012-05-04,19.443684448183554,spring
Paris,2012-05-05,11.583547717124375,spring
Paris,2012-05-06,16.000682165765276,spring
Paris,2012-05-07,9.812509264890588,spring
Paris,2012-05-08,10.533925468545462,spring
Paris,2012-05-09,10.52430968664526,spring
Paris,2012-05-10,10.883913676965571,spring
Paris,2012-05-11,8.652362655820898,spring
Paris,2012-05-12,16.982021772200387,spring
Paris,2012-05-13,6.9318029943456,spring
Paris,2012-05-14,7.339134417113976,spring
Paris,2012-05-15,13.648742168301453,spring
Paris,2012-05-16,13.600478742650155,spring
Paris,2012-05-17,12.29393455466048,spring
Paris,2012-05-18,18.76931931331484,spring
Paris,2012-05-19,9.809995270702302,spring
Paris,2012-05-20,3.758377893458304,spring
Paris,2012-05-21,13.81732574273385,spring
Paris,2012-05-22,17.3451098416259,spring
Paris,2012-05-23,13.199068453639457,spring
Paris,2012-05-24,15.441409180624657,spring
Paris,2012-05-25,12.707061682089199,spring
Paris,2012-05-26,20.400984759885592,spring
Paris,2012-05-27,15.19077686155431,spring
Paris,2012-05-28,8.9212382705698,spring
Paris,2012-05-29,12.904633916663805,spring
Paris,2012-05-30,9.23844709131735,spring
Paris,2012-05-31,17.131484878483047,spring
Paris,2012-06-01,27.832207041880956,summer
Paris,2012-06-02,27.734942770471932,summer
Paris,2012-06-03,20.698054740574456,summer
Paris,2012-06-04,12.366993394192738,summer
Paris,2012-06-05,22.763006398606112,summer
Paris,2012-06-06,16.45081598479594,summer
Paris,2012-06-07,24.583439394179166,summer
Paris,2012-06-08,21.646987902968778,summer
Paris,2012-06-09,13.034075657311634,summer
Paris,2012-06-10,19.6978322125851,summer
Paris,2012-06-11,26.197359124548218,summer
Paris,2012-06-12,20.127216862194423,summer
Paris,2012-06-13,17.11803662238575,summer
Paris,2012-06-14,16.24698207562441,summer
Paris,2012-06-15,16.14995749036408,summer
Paris,2012-06-16,23.69672660664584,summer
Paris,2012-06-17,16.176508420770755,summer
Paris,2012-06-18,26.755964447025217,summer
Paris,2012-06-19,21.509467706157753,summer
Paris,2012-06-20,16.90876877693937,summer
Paris,2012-06-21,31.353968207499722,summer
Paris,2012-06-22,21.78907316947004,summer
Paris,2012-06-23,16.457698264399895,summer
Paris,2012-06-24,32.18451280513396,summer
Paris,2012-06-25,21.144637457883878,summer
Paris,2012-06-26,18.622062976477174,summer
Paris,2012-06-27,24.743976890682042,summer
Paris,2012-06-28,22.782408295267544,summer
Paris,2012-06-29,19.494134084726817,summer
Paris,2012-06-30,21.649778865178316,summer
Paris,2012-07-01,21.16152963548319,summer
Paris,2012-07-02,34.70465512026131,summer
Paris,2012-07-03,19.382196396975907,summer
Paris,2012-07-04,17.25661127792354,summer
Paris,2012-07-05,22.34424115052563,summer
Paris,2012-07-06,26.62187504082452,summer
Paris,2012-07-07,15.274486991921812,summer
Paris,2012-07-08,21.53791975383189,summer
Paris,2012-07-09,15.821195812421752,summer
Paris,2012-07-10,24.63878190508984,summer
Paris,2012-07-11,22.62899974726508,summer
Paris,2012-07-12,16.91339118364857,summer
Paris,2012-07-13,23.254954869551458,summer
Paris,2012-07-14,26.509704408912125,summer
Paris,2012-07-15,22.895530819255065,summer
Paris,2012-07-16,21.738801065407298,summer
Paris,2012-07-17,19.936393624775214,summer
Paris,2012-07-18,23.64097504074024,summer
Paris,2012-07-19,20.454412628244405,summer
Paris,2012-07-20,21.692729934535286,summer
Paris,2012-07-21,18.15550226663634,summer
Paris,2012-07-22,28.75356102148186,summer
Paris,2012-07-23,25.20140126561852,summer
Paris,2012-07-24,18.109473610389553,summer
Paris,2012-07-25,18.885352455359254,summer
Paris,2012-07-26,13.198701521489829,summer
Paris,2012-07-27,18.7703383488983,summer
Paris,2012-07-28,9.418655660221075,summer
Paris,2012-07-29,25.24869773628344,summer
Paris,2012-07-30,33.10882081773903,summer
Paris,2012-07-31,22.65642341015084,summer
Paris,2012-08-01,21.24017837178536,summer
Paris,2012-08-02,20.404724400956457,summer
Paris,2012-08-03,27.613925687941563,summer
Paris,2012-08-04,22.30238794344816,summer
Paris,2012-08-05,26.245724058174524,summer
Paris,2012-08-06,8.202779690848786,summer
Paris,2012-08-07,20.845213370126373,summer
Paris,2012-08-08,8.105636510417417,summer
Paris,2012-08-09,13.551152647691417,summer
Paris,2012-08-10,19.29271636402452,summer
Paris,2012-08-11,13.834466761036282,summer
Paris,2012-08-12,24.433782832354648,summer
Paris,2012-08-13,27.120320582354484,summer
Paris,2012-08-14,13.863320836678282,summer
Paris,2012-08-15,20.182395516544286,summer
Paris,2012-08-16,15.745710528139693,summer
Paris,2012-08-17,18.814408978715495,summer
Paris,2012-08-18,25.143034349927973,summer
Paris,2012-08-19,23.038227959295345,summer
Paris,2012-08-20,21.23513937027653,summer
Paris,2012-08-21,15.617068353679226,summer
Paris,2012-08-22,15.201046758744877,summer
Paris,2012-08-23,10.955972147662415,summer
Paris,2012-08-24,22.399400784515027,summer
Paris,2012-08-25,8.568679605375264,summer
Paris,2012-08-26,16.2360054543616,summer
Paris,2012-08-27,17.620410186939313,summer
Paris,2012-08-28,19.79328848122327,summer
Paris,2012-08-29,30.698608954784063,summer
Paris,2012-08-30,17.066845608450276,summer
Paris,2012-08-31,11.973070614564447,summer
Paris,2012-09-01,13.433158070965334,autumn
Paris,2012-09-02,13.4209780276008,autumn
Paris,2012-09-03,18.086293374006747,autumn
Paris,2012-09-04,13.295905693227791,autumn
Paris,2012-09-05,10.157282015833859,autumn
Paris,2012-09-06,13.9693078277931,autumn
Paris,2012-09-07,7.528255889860978,autumn
Paris,2012-09-08,11.048391594753143,autumn
Paris,2012-09-09,17.719535210815387,autumn
Paris,2012-09-10,9.770907342041362,autumn
Paris,2012-09-11,9.676890182862913,autumn
Paris,2012-09-12,6.325825200770856,autumn
Paris,2012-09-13,9.572755131360237,autumn
